OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-329.0,-329.0,1487.0
-138.0,-154.0,145.0
73.0,-320.0,225.0
-69.0,-329.0,1308.0
-167.0,-282.0,-159.0
-339.0,-275.0,-69.0
-103.0,-186.0,-123.0
-157.0,-311.0,-154.0
-356.0,59.0,-159.0
-138.0,1311.0,-239.0
-92.0,1288.0,175.0
-296.0,-87.0,1497.0
-230.0,-99.0,-59.0
-374.0,-311.0,1309.0
-356.0,-320.0,-338.0
-392.0,-329.0,-36.0
-320.0,-401.0,1293.0
-374.0,-374.0,1294.0
-487.0,-114.0,-168.0
1332.0,-338.0,-132.0
-311.0,-159.0,-87.0
-36.0,32.0,71.0
1318.0,-293.0,1293.0
3.0,-23.0,1319.0
-208.0,-159.0,1292.0
27.0,-87.0,1316.0
-199.0,-14.0,-70.0
-485.0,1295.0,1717.0
-329.0,-356.0,-356.0
-392.0,-168.0,1496.0
-248.0,102.0,-231.0
-114.0,-230.0,1483.0
1492.0,-401.0,1301.0
-40.0,127.0,1286.0
-374.0,-311.0,102.0
-356.0,-132.0,-87.0
-338.0,-329.0,32.0
1307.0,84.0,-293.0
-374.0,-338.0,1295.0
-207.0,-87.0,1279.0
-482.0,-356.0,-236.0
-195.0,1524.0,1495.0
-374.0,-329.0,1294.0
-45.0,-338.0,1293.0
-329.0,-329.0,1497.0
25.0,1300.0,1299.0
-87.0,-356.0,165.0
-356.0,1296.0,-407.0
1536.0,-392.0,1484.0
-338.0,1291.0,1299.0
1740.0,1270.0,-374.0
-126.0,1511.0,218.0
-374.0,1294.0,1489.0
-163.0,1301.0,-230.0
-293.0,1883.0,124.0
-360.0,1287.0,-105.0
-490.0,1299.0,23.0
-374.0,-203.0,1298.0
30.0,-329.0,1291.0
-356.0,30.0,84.0
-21.0,-105.0,1291.0
-356.0,-392.0,1334.0
-293.0,1298.0,190.0
92.0,1306.0,-392.0
-338.0,1518.0,1287.0
-320.0,-18.0,1302.0
68.0,1293.0,1296.0
-273.0,-330.0,1288.0
1499.0,-356.0,-320.0
-374.0,-392.0,1711.0
-392.0,1485.0,1284.0
-374.0,39.0,1498.0
1521.0,1308.0,-229.0
-212.0,66.0,48.0
21.0,1289.0,1300.0
-311.0,-212.0,1493.0
1291.0,1485.0,1291.0
-356.0,-32.0,-329.0
-110.0,1293.0,-338.0
-392.0,1305.0,-236.0
-186.0,1286.0,1304.0
-45.0,1296.0,1502.0
-329.0,9.0,1270.0
-311.0,1315.0,1485.0
-230.0,1500.0,1746.0
-219.0,-230.0,-356.0
-374.0,1295.0,1535.0
-374.0,-329.0,21.0
-311.0,21.0,1494.0
-329.0,1297.0,-21.0
-307.0,-356.0,-330.0
-132.0,-215.0,7.0
112.0,1292.0,1275.0
-462.0,1310.0,-401.0
-293.0,1302.0,1496.0
-293.0,-311.0,1311.0
1496.0,-150.0,1288.0
1297.0,1500.0,1515.0
-338.0,-329.0,-64.0
228.0,-69.0,11.0
-302.0,-66.0,-311.0
-392.0,1266.0,1486.0
-77.0,1672.0,1299.0
-132.0,1490.0,-132.0
1290.0,1293.0,425.0
-293.0,1311.0,1508.0
-392.0,1515.0,1296.0
1292.0,1294.0,147.0
271.0,1295.0,1288.0
-302.0,1318.0,1328.0
-356.0,-356.0,1493.0
3.0,1289.0,270.0
191.0,1287.0,-17.0
-115.0,1738.0,-320.0
-173.0,1488.0,-392.0
-320.0,-32.0,1285.0
-115.0,21.0,1286.0
-186.0,-195.0,155.0
-293.0,1305.0,1290.0
-329.0,1301.0,1520.0
-69.0,1516.0,-374.0
-392.0,-356.0,1305.0
-374.0,-87.0,1708.0
-18.0,12.0,-338.0
1470.0,-329.0,403.0
-320.0,-123.0,1489.0
-105.0,102.0,-320.0
1271.0,1292.0,-329.0
-392.0,1498.0,1295.0
-392.0,117.0,-356.0
-338.0,1295.0,1507.0
173.0,1291.0,-329.0
-133.0,-311.0,1276.0
-392.0,-338.0,1292.0
1496.0,39.0,1747.0
-338.0,1320.0,1508.0
-356.0,1492.0,1305.0
-249.0,1494.0,21.0
-392.0,63.0,267.0
1318.0,-356.0,250.0
-69.0,-133.0,1493.0
-320.0,-53.0,1518.0
-221.0,-293.0,1309.0
-329.0,1286.0,-315.0
1290.0,-302.0,1310.0
39.0,-54.0,1296.0
-374.0,-160.0,1310.0
-356.0,1313.0,1495.0
-329.0,21.0,163.0
-329.0,1326.0,1296.0
-293.0,-293.0,-212.0
69.0,-392.0,-329.0
265.0,-48.0,-374.0
83.0,-356.0,1531.0
140.0,1288.0,1296.0
220.0,1711.0,78.0
-161.0,1275.0,57.0
-311.0,118.0,-24.0
-27.0,-14.0,1296.0
-356.0,1273.0,-105.0
-401.0,1314.0,250.0
-329.0,1493.0,1283.0
1720.0,-329.0,-329.0
-329.0,1733.0,-356.0
-132.0,1489.0,25.0
1284.0,4.0,1492.0
1295.0,-356.0,-239.0
1295.0,1496.0,1284.0
-195.0,1320.0,-137.0
-374.0,-329.0,1293.0
-105.0,1293.0,1281.0
1296.0,-329.0,-338.0
-302.0,-304.0,-311.0
-392.0,1476.0,1273.0
195.0,1521.0,-329.0
-320.0,1485.0,1484.0
-374.0,-87.0,406.0
-203.0,54.0,-236.0
-320.0,1295.0,432.0
-294.0,1498.0,1497.0
-374.0,1509.0,1707.0
-1168.0,1292.0,-257.0
-233.0,1487.0,1298.0
-87.0,-55.0,1291.0
-293.0,-114.0,-290.0
-195.0,1732.0,-72.0
-338.0,1289.0,1503.0
-15.0,1486.0,-138.0
-302.0,-236.0,254.0
-105.0,1722.0,1304.0
1281.0,1287.0,-17.0
-338.0,1740.0,1300.0
695.0,-150.0,-392.0
-236.0,1516.0,154.0
-302.0,1489.0,-277.0
-374.0,-356.0,1277.0
-320.0,-27.0,1529.0
1529.0,73.0,1293.0
57.0,1488.0,-339.0
1730.0,1296.0,1294.0
-31.0,-374.0,1293.0
-239.0,-36.0,1506.0
211.0,-293.0,133.0
-311.0,-392.0,-1591.0
-293.0,-80.0,403.0
-10.0,1269.0,-231.0
1276.0,1694.0,-311.0
1327.0,1321.0,-320.0
57.0,1733.0,21.0
1731.0,1271.0,-106.0
-392.0,1294.0,-356.0
