OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-141.0,1294.0,-258.0
1284.0,-302.0,1283.0
128.0,-249.0,1486.0
-311.0,-401.0,131.0
-338.0,-320.0,1284.0
222.0,1518.0,1290.0
-374.0,1492.0,1509.0
-230.0,228.0,1296.0
-195.0,-239.0,1306.0
-293.0,-392.0,208.0
1296.0,9.0,-302.0
-355.0,1294.0,1496.0
-205.0,1498.0,-356.0
395.0,1282.0,57.0
-231.0,1282.0,-374.0
1297.0,1294.0,1467.0
158.0,1271.0,1276.0
262.0,1733.0,-187.0
-311.0,1292.0,1698.0
-335.0,1492.0,1320.0
-302.0,1282.0,-230.0
-253.0,1492.0,-310.0
-140.0,-302.0,1488.0
-356.0,1539.0,-69.0
-356.0,-87.0,1676.0
1296.0,-320.0,-203.0
437.0,1294.0,1279.0
-245.0,-195.0,-374.0
-230.0,-48.0,-315.0
1312.0,-401.0,1741.0
128.0,1282.0,1285.0
-186.0,-356.0,1508.0
-392.0,-302.0,-356.0
1292.0,-311.0,242.0
-356.0,1490.0,1488.0
-108.0,1484.0,1489.0
28.0,1291.0,1289.0
257.0,200.0,-222.0
-259.0,433.0,-293.0
243.0,1284.0,1288.0
1296.0,222.0,-320.0
-531.0,1705.0,420.0
-426.0,-27.0,1716.0
-356.0,1293.0,104.0
