OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
1706.0,-230.0,-302.0
-193.0,-52.0,1515.0
-132.0,1291.0,1298.0
626.0,1681.0,-156.0
-276.0,1272.0,5.0
-243.0,1271.0,1321.0
12.0,1490.0,1297.0
-392.0,-339.0,-338.0
-257.0,-356.0,-36.0
1734.0,-32.0,1295.0
-141.0,-356.0,-329.0
1734.0,1293.0,-338.0
252.0,169.0,1474.0
-356.0,1512.0,-243.0
-329.0,1287.0,3.0
-338.0,434.0,-305.0
-221.0,-105.0,1286.0
396.0,-69.0,234.0
1525.0,-186.0,1282.0
1296.0,-199.0,177.0
-114.0,1296.0,1294.0
-293.0,1524.0,3.0
-45.0,1498.0,-320.0
511.0,1268.0,86.0
19.0,-311.0,1500.0
-236.0,-54.0,1293.0
-320.0,1319.0,1713.0
-463.0,201.0,1287.0
1494.0,-356.0,1499.0
236.0,1297.0,1290.0
-374.0,1337.0,1300.0
1295.0,-141.0,1482.0
-114.0,1309.0,-159.0
-329.0,1287.0,84.0
244.0,1282.0,1293.0
-150.0,-129.0,34.0
-87.0,-392.0,-374.0
1292.0,-338.0,-114.0
-27.0,-15.0,1296.0
-374.0,1495.0,1297.0
-87.0,37.0,-36.0
30.0,1323.0,-392.0
1316.0,-392.0,-258.0
-392.0,-374.0,1500.0
-329.0,-203.0,-36.0
-374.0,-338.0,-114.0
250.0,1468.0,-356.0
-311.0,1293.0,-203.0
-350.0,1306.0,-69.0
96.0,1522.0,-150.0
1292.0,1339.0,1309.0
-323.0,-392.0,1274.0
1345.0,1293.0,-275.0
-90.0,1495.0,36.0
66.0,1278.0,-46.0
-293.0,1490.0,1266.0
-329.0,-356.0,1292.0
-212.0,1289.0,1286.0
1529.0,1296.0,-329.0
-386.0,1297.0,1484.0
-54.0,1284.0,1505.0
238.0,1338.0,47.0
-132.0,-150.0,1495.0
-401.0,76.0,1290.0
-392.0,-239.0,1283.0
244.0,1474.0,1320.0
331.0,1691.0,1495.0
1732.0,-338.0,1296.0
-356.0,-329.0,1521.0
-329.0,-374.0,1290.0
1347.0,-212.0,-114.0
-320.0,1292.0,1700.0
-392.0,1290.0,-87.0
37.0,-311.0,1528.0
1714.0,1498.0,-266.0
-374.0,-114.0,225.0
-356.0,1508.0,1515.0
-320.0,1496.0,1707.0
-132.0,-195.0,1290.0
-63.0,1292.0,1293.0
-320.0,1504.0,1291.0
-338.0,1290.0,1280.0
-329.0,1285.0,1264.0
-329.0,-203.0,1682.0
-356.0,1279.0,-418.0
-320.0,1279.0,1286.0
-266.0,1291.0,1500.0
-374.0,1700.0,-392.0
-311.0,-87.0,1480.0
-392.0,1497.0,1314.0
-311.0,-338.0,1298.0
-374.0,-15.0,1495.0
464.0,-60.0,1320.0
1296.0,1309.0,1290.0
57.0,-40.0,-254.0
1290.0,1287.0,1528.0
-87.0,408.0,1294.0
-293.0,-186.0,1480.0
-99.0,-230.0,-186.0
-126.0,1491.0,111.0
-329.0,1295.0,194.0
-356.0,1297.0,-87.0
-320.0,1492.0,-392.0
-545.0,-216.0,1479.0
-261.0,47.0,-8.0
-54.0,1298.0,1290.0
-374.0,-302.0,-221.0
-186.0,1288.0,-401.0
84.0,-36.0,135.0
-159.0,1289.0,-329.0
-392.0,1317.0,1311.0
-329.0,1320.0,1496.0
1296.0,-75.0,-404.0
-237.0,-392.0,1298.0
-329.0,-266.0,1293.0
-230.0,66.0,1907.0
-63.0,1299.0,1495.0
1320.0,1295.0,1498.0
-203.0,1509.0,1484.0
68.0,1305.0,1699.0
-392.0,1279.0,1481.0
-96.0,-288.0,1497.0
1296.0,1287.0,1494.0
-147.0,1491.0,1295.0
